6208032, -0.84, -157.29, -149.44
6215324, -0.84, -157.45, -149.61
6222620, -0.84, -157.62, -149.78
6229972, -0.83, -157.78, -149.95
6237368, -0.83, -157.94, -150.13
6244728, -0.83, -158.11, -150.29
6252080, -0.83, -158.27, -150.46
6259428, -0.83, -158.43, -150.64
6266788, -0.83, -158.59, -150.79
6274156, -0.83, -158.75, -150.96
6281496, -0.83, -158.92, -151.10
6288836, -0.83, -159.07, -151.27
6296116, -0.83, -159.23, -151.45
6303404, -0.82, -159.40, -151.62
6310716, -0.82, -159.56, -151.76
6318004, -0.82, -159.72, -151.93
6325408, -0.82, -159.88, -152.06
6332716, -0.82, -160.04, -152.22
6340060, -0.82, -160.20, -152.37
6347360, -0.82, -160.37, -152.51
6354676, -0.82, -160.53, -152.67
6361992, -0.82, -160.68, -152.85
6369380, -0.82, -160.85, -153.00
6376692, -0.81, -161.00, -153.16
6383932, -0.81, -161.16, -153.32
6391236, -0.81, -161.32, -153.49
6398548, -0.81, -161.47, -153.66
6405784, -0.81, -161.63, -153.82
6413124, -0.81, -161.79, -153.98
6420472, -0.81, -161.95, -154.12
6427812, -0.81, -162.11, -154.28
6435112, -0.81, -162.26, -154.44
6442416, -0.81, -162.42, -154.59
6449732, -0.80, -162.58, -154.74
6457032, -0.80, -162.74, -154.90
6464240, -0.80, -162.89, -155.05
6471460, -0.80, -163.04, -155.20
6478800, -0.80, -163.20, -155.35
6486052, -0.80, -163.35, -155.52
6493352, -0.80, -163.51, -155.66
6500580, -0.80, -163.66, -155.82
6507904, -0.80, -163.82, -155.97
6515176, -0.80, -163.97, -156.12
6522444, -0.79, -164.13, -156.26
6529700, -0.79, -164.28, -156.41
6537028, -0.79, -164.44, -156.56
6544300, -0.79, -164.59, -156.71
6551576, -0.79, -164.74, -156.87
6558880, -0.79, -164.90, -157.01
6566120, -0.79, -165.05, -157.17
6573400, -0.79, -165.20, -157.31
6580676, -0.79, -165.35, -157.45
